OrderID,OrderDate,Region,Country,State,City,CustomerID,CustomerName,ProductCategory,ProductName,Brand,Quantity,UnitPrice,Discount,Sales,Profit,PaymentMode
1187,1/12/2024,Asia,India,Madhya Pradesh,Gwalior,C187,Customer_187,Furniture,ErgoChair,IKEA,4,12000,20%,38400,4608,Cash
1188,1/27/2024,Asia,India,Gujarat,Surat,C188,Customer_188,Electronics,iPhone 15,Apple,3,55000,10%,148500,17820,Cash
1189,1/2/2024,Asia,India,Maharashtra,Mumbai,C189,Customer_189,Electronics,iPhone 15,Apple,2,55000,20%,88000,10560,Cash
1190,1/9/2024,Asia,India,Gujarat,Ahmedabad,C190,Customer_190,Furniture,OfficeDesk,Featherlite,3,12000,10%,32400,3888,UPI
1191,1/3/2024,Asia,India,Madhya Pradesh,Gwalior,C191,Customer_191,Furniture,OfficeDesk,Featherlite,4,45000,10%,162000,19440,Cash
1192,1/24/2024,Asia,India,Maharashtra,Mumbai,C192,Customer_192,Furniture,ErgoChair,IKEA,4,8000,20%,25600,3072,UPI
1193,1/16/2024,Asia,India,Madhya Pradesh,Indore,C193,Customer_193,Electronics,iPhone 15,Apple,1,55000,5%,52250,6270,UPI
1194,1/21/2024,Asia,India,Madhya Pradesh,Jabalpur,C194,Customer_194,Electronics,iPhone 15,Apple,1,55000,5%,52250,6270,UPI
1195,1/16/2024,Asia,India,Madhya Pradesh,Jabalpur,C195,Customer_195,Electronics,iPhone 15,Apple,4,55000,10%,198000,23760,Net Banking
1196,1/12/2024,Asia,India,Delhi,Noida,C196,Customer_196,Electronics,Inspiron 15,Dell,2,12000,20%,19200,2304,UPI
1197,1/15/2024,Asia,India,Maharashtra,Pune,C197,Customer_197,Electronics,Inspiron 15,Dell,5,55000,5%,261250,31350,UPI
1198,1/2/2024,Asia,India,Delhi,Ghaziabad,C198,Customer_198,Furniture,ErgoChair,IKEA,3,45000,20%,108000,12960,Net Banking
1199,1/9/2024,Asia,India,Gujarat,Surat,C199,Customer_199,Electronics,iPhone 15,Apple,2,12000,10%,21600,2592,Cash
1200,1/22/2024,Asia,India,Maharashtra,Mumbai,C200,Customer_200,Furniture,OfficeDesk,Featherlite,4,8000,5%,30400,3648,Net Banking
1201,1/7/2024,Asia,India,Madhya Pradesh,Bhopal,C201,Customer_201,Electronics,iPhone 15,Apple,3,45000,5%,128250,15390,Cash
1202,1/24/2024,Asia,India,Madhya Pradesh,Bhopal,C202,Customer_202,Furniture,OfficeDesk,Featherlite,1,8000,20%,6400,768,Credit Card
1203,1/8/2024,Asia,India,Gujarat,Ahmedabad,C203,Customer_203,Furniture,ErgoChair,IKEA,5,12000,10%,54000,6480,Net Banking
1204,1/14/2024,Asia,India,Gujarat,Vadodara,C204,Customer_204,Electronics,Inspiron 15,Dell,2,55000,20%,88000,10560,UPI
1205,1/21/2024,Asia,India,Maharashtra,Nagpur,C205,Customer_205,Furniture,ErgoChair,IKEA,5,12000,10%,54000,6480,Net Banking
1206,1/6/2024,Asia,India,Madhya Pradesh,Indore,C206,Customer_206,Electronics,Inspiron 15,Dell,3,55000,5%,156750,18810,Net Banking
1207,1/7/2024,Asia,India,Maharashtra,Nagpur,C207,Customer_207,Electronics,Inspiron 15,Dell,1,12000,5%,11400,1368,Cash
1208,1/28/2024,Asia,India,Delhi,New Delhi,C208,Customer_208,Furniture,ErgoChair,IKEA,3,8000,20%,19200,2304,UPI
1209,1/20/2024,Asia,India,Gujarat,Vadodara,C209,Customer_209,Electronics,Inspiron 15,Dell,4,8000,20%,25600,3072,UPI
1210,1/29/2024,Asia,India,Gujarat,Vadodara,C210,Customer_210,Electronics,iPhone 15,Apple,4,55000,20%,176000,21120,Net Banking
1211,1/31/2024,Asia,India,Madhya Pradesh,Indore,C211,Customer_211,Furniture,OfficeDesk,Featherlite,4,12000,10%,43200,5184,Credit Card
1212,1/19/2024,Asia,India,Maharashtra,Nagpur,C212,Customer_212,Electronics,iPhone 15,Apple,2,45000,10%,81000,9720,Net Banking
1213,1/1/2024,Asia,India,Gujarat,Ahmedabad,C213,Customer_213,Furniture,OfficeDesk,Featherlite,3,55000,20%,132000,15840,Credit Card
1214,1/8/2024,Asia,India,Delhi,Ghaziabad,C214,Customer_214,Electronics,Inspiron 15,Dell,4,12000,20%,38400,4608,Cash
1215,1/22/2024,Asia,India,Delhi,New Delhi,C215,Customer_215,Furniture,OfficeDesk,Featherlite,3,45000,5%,128250,15390,Net Banking
1216,1/30/2024,Asia,India,Gujarat,Vadodara,C216,Customer_216,Electronics,Inspiron 15,Dell,4,45000,5%,171000,20520,UPI
1217,1/26/2024,Asia,India,Maharashtra,Mumbai,C217,Customer_217,Electronics,iPhone 15,Apple,4,55000,20%,176000,21120,UPI
1218,1/25/2024,Asia,India,Madhya Pradesh,Indore,C218,Customer_218,Electronics,Inspiron 15,Dell,5,55000,10%,247500,29700,Cash
1219,1/7/2024,Asia,India,Gujarat,Surat,C219,Customer_219,Electronics,iPhone 15,Apple,5,8000,10%,36000,4320,UPI
1220,1/22/2024,Asia,India,Maharashtra,Nagpur,C220,Customer_220,Furniture,ErgoChair,IKEA,4,8000,20%,25600,3072,Credit Card
1221,1/1/2024,Asia,India,Gujarat,Ahmedabad,C221,Customer_221,Electronics,iPhone 15,Apple,3,45000,20%,108000,12960,Net Banking
1222,1/17/2024,Asia,India,Delhi,New Delhi,C222,Customer_222,Furniture,OfficeDesk,Featherlite,2,8000,10%,14400,1728,Net Banking
1223,1/21/2024,Asia,India,Delhi,New Delhi,C223,Customer_223,Electronics,iPhone 15,Apple,3,45000,10%,121500,14580,Cash
1224,1/14/2024,Asia,India,Delhi,Noida,C224,Customer_224,Electronics,iPhone 15,Apple,5,8000,20%,32000,3840,Net Banking
1225,1/19/2024,Asia,India,Maharashtra,Nagpur,C225,Customer_225,Electronics,Inspiron 15,Dell,1,8000,10%,7200,864,Cash
1226,1/11/2024,Asia,India,Maharashtra,Pune,C226,Customer_226,Furniture,ErgoChair,IKEA,3,8000,5%,22800,2736,Cash
1227,1/21/2024,Asia,India,Delhi,Ghaziabad,C227,Customer_227,Furniture,OfficeDesk,Featherlite,2,55000,20%,88000,10560,UPI
1228,1/30/2024,Asia,India,Gujarat,Vadodara,C228,Customer_228,Furniture,OfficeDesk,Featherlite,2,55000,10%,99000,11880,Credit Card
1229,1/8/2024,Asia,India,Gujarat,Ahmedabad,C229,Customer_229,Electronics,iPhone 15,Apple,5,8000,20%,32000,3840,Credit Card
1230,1/22/2024,Asia,India,Maharashtra,Mumbai,C230,Customer_230,Furniture,OfficeDesk,Featherlite,3,45000,20%,108000,12960,Net Banking
1231,1/14/2024,Asia,India,Maharashtra,Pune,C231,Customer_231,Furniture,OfficeDesk,Featherlite,3,12000,5%,34200,4104,UPI
1232,1/2/2024,Asia,India,Gujarat,Surat,C232,Customer_232,Furniture,ErgoChair,IKEA,1,55000,10%,49500,5940,Cash
1233,1/25/2024,Asia,India,Madhya Pradesh,Bhopal,C233,Customer_233,Furniture,OfficeDesk,Featherlite,3,12000,20%,28800,3456,Cash
1234,1/4/2024,Asia,India,Madhya Pradesh,Bhopal,C234,Customer_234,Electronics,iPhone 15,Apple,2,12000,20%,19200,2304,UPI
1235,1/15/2024,Asia,India,Gujarat,Vadodara,C235,Customer_235,Furniture,ErgoChair,IKEA,2,12000,5%,22800,2736,Credit Card
1236,1/25/2024,Asia,India,Delhi,Ghaziabad,C236,Customer_236,Electronics,iPhone 15,Apple,4,55000,20%,176000,21120,Net Banking
1237,1/8/2024,Asia,India,Maharashtra,Pune,C237,Customer_237,Furniture,OfficeDesk,Featherlite,3,8000,10%,21600,2592,Credit Card
1238,1/21/2024,Asia,India,Delhi,New Delhi,C238,Customer_238,Furniture,ErgoChair,IKEA,2,45000,5%,85500,10260,Credit Card
1239,1/27/2024,Asia,India,Madhya Pradesh,Jabalpur,C239,Customer_239,Electronics,Inspiron 15,Dell,4,45000,20%,144000,17280,Credit Card
1240,1/18/2024,Asia,India,Delhi,New Delhi,C240,Customer_240,Furniture,OfficeDesk,Featherlite,2,12000,10%,21600,2592,Cash
1241,1/6/2024,Asia,India,Maharashtra,Nagpur,C241,Customer_241,Furniture,OfficeDesk,Featherlite,5,8000,5%,38000,4560,Cash
1242,1/11/2024,Asia,India,Gujarat,Surat,C242,Customer_242,Furniture,OfficeDesk,Featherlite,2,8000,20%,12800,1536,Net Banking
1243,1/19/2024,Asia,India,Delhi,Ghaziabad,C243,Customer_243,Furniture,OfficeDesk,Featherlite,1,12000,20%,9600,1152,UPI
1244,1/5/2024,Asia,India,Madhya Pradesh,Gwalior,C244,Customer_244,Electronics,iPhone 15,Apple,2,45000,5%,85500,10260,Cash
1245,1/12/2024,Asia,India,Delhi,Ghaziabad,C245,Customer_245,Electronics,Inspiron 15,Dell,1,8000,20%,6400,768,Net Banking
1246,1/10/2024,Asia,India,Gujarat,Vadodara,C246,Customer_246,Electronics,iPhone 15,Apple,5,8000,5%,38000,4560,Cash
1247,1/14/2024,Asia,India,Maharashtra,Pune,C247,Customer_247,Furniture,ErgoChair,IKEA,5,8000,20%,32000,3840,UPI
1248,1/7/2024,Asia,India,Maharashtra,Nagpur,C248,Customer_248,Furniture,OfficeDesk,Featherlite,3,8000,5%,22800,2736,Credit Card
1249,1/21/2024,Asia,India,Delhi,Noida,C249,Customer_249,Electronics,Inspiron 15,Dell,5,45000,10%,202500,24300,Cash
1250,1/1/2024,Asia,India,Madhya Pradesh,Gwalior,C250,Customer_250,Electronics,Inspiron 15,Dell,3,8000,20%,19200,2304,Cash
1251,1/4/2024,Asia,India,Gujarat,Vadodara,C251,Customer_251,Electronics,Inspiron 15,Dell,3,8000,5%,22800,2736,UPI
1252,1/10/2024,Asia,India,Maharashtra,Pune,C252,Customer_252,Furniture,OfficeDesk,Featherlite,1,45000,20%,36000,4320,Cash
1253,1/20/2024,Asia,India,Delhi,Ghaziabad,C253,Customer_253,Electronics,Inspiron 15,Dell,4,45000,20%,144000,17280,Cash
1254,1/20/2024,Asia,India,Delhi,Ghaziabad,C254,Customer_254,Electronics,Inspiron 15,Dell,3,45000,10%,121500,14580,Credit Card
1255,1/12/2024,Asia,India,Madhya Pradesh,Indore,C255,Customer_255,Electronics,Inspiron 15,Dell,4,45000,20%,144000,17280,Cash
1256,1/7/2024,Asia,India,Maharashtra,Mumbai,C256,Customer_256,Electronics,iPhone 15,Apple,5,55000,10%,247500,29700,Credit Card
1257,1/18/2024,Asia,India,Gujarat,Surat,C257,Customer_257,Electronics,Inspiron 15,Dell,5,55000,5%,261250,31350,Credit Card
1258,1/22/2024,Asia,India,Madhya Pradesh,Indore,C258,Customer_258,Furniture,ErgoChair,IKEA,1,45000,20%,36000,4320,UPI
1259,1/30/2024,Asia,India,Gujarat,Ahmedabad,C259,Customer_259,Furniture,ErgoChair,IKEA,5,55000,20%,220000,26400,Cash
1260,1/13/2024,Asia,India,Delhi,Noida,C260,Customer_260,Furniture,OfficeDesk,Featherlite,1,12000,20%,9600,1152,UPI
1261,1/6/2024,Asia,India,Delhi,Ghaziabad,C261,Customer_261,Furniture,ErgoChair,IKEA,5,8000,5%,38000,4560,Credit Card
1262,1/30/2024,Asia,India,Gujarat,Vadodara,C262,Customer_262,Furniture,ErgoChair,IKEA,5,8000,5%,38000,4560,UPI
1263,1/3/2024,Asia,India,Delhi,Noida,C263,Customer_263,Furniture,ErgoChair,IKEA,1,12000,20%,9600,1152,Credit Card
1264,1/23/2024,Asia,India,Gujarat,Ahmedabad,C264,Customer_264,Furniture,ErgoChair,IKEA,3,12000,20%,28800,3456,Net Banking
1265,1/29/2024,Asia,India,Maharashtra,Pune,C265,Customer_265,Electronics,Inspiron 15,Dell,3,45000,20%,108000,12960,Cash
1266,1/3/2024,Asia,India,Delhi,New Delhi,C266,Customer_266,Electronics,Inspiron 15,Dell,3,55000,20%,132000,15840,Credit Card
1267,1/29/2024,Asia,India,Gujarat,Ahmedabad,C267,Customer_267,Electronics,Inspiron 15,Dell,2,45000,5%,85500,10260,UPI
1268,1/10/2024,Asia,India,Gujarat,Ahmedabad,C268,Customer_268,Electronics,Inspiron 15,Dell,4,55000,10%,198000,23760,Cash
1269,1/31/2024,Asia,India,Gujarat,Vadodara,C269,Customer_269,Furniture,OfficeDesk,Featherlite,1,45000,10%,40500,4860,UPI
1270,1/9/2024,Asia,India,Delhi,Ghaziabad,C270,Customer_270,Electronics,iPhone 15,Apple,1,8000,20%,6400,768,UPI
1271,1/31/2024,Asia,India,Gujarat,Vadodara,C271,Customer_271,Electronics,iPhone 15,Apple,3,55000,5%,156750,18810,UPI
1272,1/21/2024,Asia,India,Maharashtra,Mumbai,C272,Customer_272,Electronics,Inspiron 15,Dell,1,8000,20%,6400,768,Net Banking
1273,1/10/2024,Asia,India,Delhi,Noida,C273,Customer_273,Electronics,iPhone 15,Apple,3,12000,10%,32400,3888,Credit Card
1274,1/8/2024,Asia,India,Delhi,Ghaziabad,C274,Customer_274,Furniture,OfficeDesk,Featherlite,2,8000,10%,14400,1728,Cash
1275,1/27/2024,Asia,India,Maharashtra,Pune,C275,Customer_275,Furniture,OfficeDesk,Featherlite,2,55000,20%,88000,10560,Credit Card
1276,1/18/2024,Asia,India,Madhya Pradesh,Indore,C276,Customer_276,Electronics,Inspiron 15,Dell,4,55000,5%,209000,25080,Cash
1277,1/9/2024,Asia,India,Gujarat,Ahmedabad,C277,Customer_277,Furniture,OfficeDesk,Featherlite,4,55000,20%,176000,21120,Credit Card
1278,1/21/2024,Asia,India,Madhya Pradesh,Gwalior,C278,Customer_278,Furniture,ErgoChair,IKEA,5,12000,20%,48000,5760,Credit Card
1279,1/6/2024,Asia,India,Gujarat,Surat,C279,Customer_279,Electronics,iPhone 15,Apple,1,8000,20%,6400,768,Cash
1280,1/10/2024,Asia,India,Delhi,New Delhi,C280,Customer_280,Electronics,iPhone 15,Apple,5,8000,10%,36000,4320,Net Banking
1281,1/20/2024,Asia,India,Delhi,Ghaziabad,C281,Customer_281,Electronics,iPhone 15,Apple,5,12000,20%,48000,5760,Net Banking
1282,1/14/2024,Asia,India,Delhi,Noida,C282,Customer_282,Furniture,OfficeDesk,Featherlite,3,12000,10%,32400,3888,UPI
1283,1/3/2024,Asia,India,Madhya Pradesh,Gwalior,C283,Customer_283,Furniture,OfficeDesk,Featherlite,3,45000,10%,121500,14580,UPI
1284,1/20/2024,Asia,India,Gujarat,Surat,C284,Customer_284,Electronics,iPhone 15,Apple,3,55000,10%,148500,17820,UPI
1285,1/5/2024,Asia,India,Gujarat,Vadodara,C285,Customer_285,Electronics,Inspiron 15,Dell,2,55000,20%,88000,10560,Credit Card
1286,1/8/2024,Asia,India,Maharashtra,Pune,C286,Customer_286,Electronics,Inspiron 15,Dell,4,12000,5%,45600,5472,Net Banking
1287,1/8/2024,Asia,India,Maharashtra,Mumbai,C287,Customer_287,Electronics,Inspiron 15,Dell,1,45000,5%,42750,5130,Credit Card
1288,1/14/2024,Asia,India,Maharashtra,Mumbai,C288,Customer_288,Electronics,Inspiron 15,Dell,5,45000,5%,213750,25650,Credit Card
1289,1/7/2024,Asia,India,Maharashtra,Nagpur,C289,Customer_289,Electronics,iPhone 15,Apple,1,55000,10%,49500,5940,Cash
1290,1/23/2024,Asia,India,Delhi,Ghaziabad,C290,Customer_290,Electronics,iPhone 15,Apple,3,8000,10%,21600,2592,Credit Card
1291,1/1/2024,Asia,India,Delhi,Noida,C291,Customer_291,Furniture,OfficeDesk,Featherlite,5,12000,20%,48000,5760,UPI
1292,1/29/2024,Asia,India,Madhya Pradesh,Bhopal,C292,Customer_292,Electronics,Inspiron 15,Dell,2,8000,10%,14400,1728,Cash
1293,1/17/2024,Asia,India,Madhya Pradesh,Indore,C293,Customer_293,Furniture,ErgoChair,IKEA,2,45000,20%,72000,8640,Net Banking
1294,1/11/2024,Asia,India,Maharashtra,Nagpur,C294,Customer_294,Electronics,Inspiron 15,Dell,2,45000,20%,72000,8640,Net Banking
1295,1/27/2024,Asia,India,Madhya Pradesh,Jabalpur,C295,Customer_295,Electronics,Inspiron 15,Dell,1,45000,10%,40500,4860,Net Banking
1296,1/6/2024,Asia,India,Delhi,New Delhi,C296,Customer_296,Electronics,Inspiron 15,Dell,2,12000,10%,21600,2592,UPI
1297,1/24/2024,Asia,India,Gujarat,Surat,C297,Customer_297,Electronics,Inspiron 15,Dell,5,55000,10%,247500,29700,Cash
1298,1/16/2024,Asia,India,Maharashtra,Nagpur,C298,Customer_298,Electronics,iPhone 15,Apple,4,12000,20%,38400,4608,Cash
1299,1/11/2024,Asia,India,Gujarat,Vadodara,C299,Customer_299,Electronics,Inspiron 15,Dell,3,45000,20%,108000,12960,Net Banking
1300,1/18/2024,Asia,India,Delhi,New Delhi,C300,Customer_300,Electronics,Inspiron 15,Dell,5,8000,20%,32000,3840,Net Banking
1301,1/17/2024,Asia,India,Madhya Pradesh,Gwalior,C301,Customer_301,Electronics,Inspiron 15,Dell,1,55000,20%,44000,5280,UPI
1302,1/28/2024,Asia,India,Gujarat,Surat,C302,Customer_302,Furniture,ErgoChair,IKEA,2,8000,10%,14400,1728,UPI
1303,1/12/2024,Asia,India,Maharashtra,Pune,C303,Customer_303,Electronics,Inspiron 15,Dell,1,45000,10%,40500,4860,Net Banking
1304,1/27/2024,Asia,India,Maharashtra,Mumbai,C304,Customer_304,Furniture,OfficeDesk,Featherlite,1,55000,20%,44000,5280,Credit Card
1305,1/4/2024,Asia,India,Madhya Pradesh,Bhopal,C305,Customer_305,Electronics,Inspiron 15,Dell,5,45000,20%,180000,21600,Cash
1306,1/16/2024,Asia,India,Madhya Pradesh,Gwalior,C306,Customer_306,Furniture,OfficeDesk,Featherlite,5,8000,5%,38000,4560,Credit Card
1307,1/6/2024,Asia,India,Maharashtra,Mumbai,C307,Customer_307,Furniture,OfficeDesk,Featherlite,2,12000,5%,22800,2736,Credit Card
1308,1/8/2024,Asia,India,Delhi,Ghaziabad,C308,Customer_308,Electronics,Inspiron 15,Dell,4,55000,20%,176000,21120,UPI
1309,1/6/2024,Asia,India,Maharashtra,Nagpur,C309,Customer_309,Furniture,OfficeDesk,Featherlite,2,12000,5%,22800,2736,UPI
1310,1/2/2024,Asia,India,Delhi,New Delhi,C310,Customer_310,Electronics,Inspiron 15,Dell,5,55000,10%,247500,29700,Net Banking
1311,1/30/2024,Asia,India,Maharashtra,Mumbai,C311,Customer_311,Electronics,Inspiron 15,Dell,5,12000,20%,48000,5760,Net Banking
1312,1/29/2024,Asia,India,Maharashtra,Mumbai,C312,Customer_312,Furniture,ErgoChair,IKEA,2,8000,5%,15200,1824,Cash
1313,1/20/2024,Asia,India,Madhya Pradesh,Jabalpur,C313,Customer_313,Furniture,ErgoChair,IKEA,4,12000,20%,38400,4608,Net Banking
1314,1/9/2024,Asia,India,Gujarat,Surat,C314,Customer_314,Electronics,Inspiron 15,Dell,4,8000,20%,25600,3072,Net Banking
1315,1/31/2024,Asia,India,Gujarat,Ahmedabad,C315,Customer_315,Electronics,Inspiron 15,Dell,4,8000,5%,30400,3648,Net Banking
1316,1/29/2024,Asia,India,Maharashtra,Pune,C316,Customer_316,Furniture,ErgoChair,IKEA,1,12000,5%,11400,1368,Credit Card
1317,1/15/2024,Asia,India,Gujarat,Surat,C317,Customer_317,Furniture,OfficeDesk,Featherlite,2,12000,10%,21600,2592,UPI
1318,1/14/2024,Asia,India,Madhya Pradesh,Indore,C318,Customer_318,Furniture,OfficeDesk,Featherlite,4,55000,5%,209000,25080,UPI
1319,1/17/2024,Asia,India,Madhya Pradesh,Jabalpur,C319,Customer_319,Electronics,iPhone 15,Apple,1,45000,5%,42750,5130,Net Banking
1320,1/24/2024,Asia,India,Maharashtra,Pune,C320,Customer_320,Furniture,ErgoChair,IKEA,4,55000,5%,209000,25080,Net Banking
1321,1/18/2024,Asia,India,Maharashtra,Nagpur,C321,Customer_321,Electronics,Inspiron 15,Dell,5,55000,20%,220000,26400,UPI
1322,1/15/2024,Asia,India,Delhi,Ghaziabad,C322,Customer_322,Electronics,Inspiron 15,Dell,1,12000,5%,11400,1368,Credit Card
1323,1/15/2024,Asia,India,Maharashtra,Pune,C323,Customer_323,Furniture,ErgoChair,IKEA,4,45000,10%,162000,19440,Cash
1324,1/20/2024,Asia,India,Gujarat,Surat,C324,Customer_324,Electronics,Inspiron 15,Dell,3,55000,20%,132000,15840,Cash
1325,1/19/2024,Asia,India,Gujarat,Ahmedabad,C325,Customer_325,Furniture,OfficeDesk,Featherlite,1,8000,5%,7600,912,Cash
1326,1/16/2024,Asia,India,Maharashtra,Nagpur,C326,Customer_326,Furniture,ErgoChair,IKEA,4,12000,10%,43200,5184,Cash
1327,1/26/2024,Asia,India,Gujarat,Surat,C327,Customer_327,Furniture,OfficeDesk,Featherlite,3,55000,5%,156750,18810,Credit Card
1328,1/15/2024,Asia,India,Maharashtra,Nagpur,C328,Customer_328,Electronics,iPhone 15,Apple,3,8000,20%,19200,2304,Net Banking
1329,1/19/2024,Asia,India,Gujarat,Vadodara,C329,Customer_329,Electronics,Inspiron 15,Dell,2,55000,20%,88000,10560,Cash
1330,1/27/2024,Asia,India,Madhya Pradesh,Indore,C330,Customer_330,Furniture,ErgoChair,IKEA,4,12000,20%,38400,4608,Credit Card
1331,1/17/2024,Asia,India,Madhya Pradesh,Bhopal,C331,Customer_331,Electronics,Inspiron 15,Dell,4,55000,20%,176000,21120,Cash
1332,1/15/2024,Asia,India,Delhi,Ghaziabad,C332,Customer_332,Furniture,OfficeDesk,Featherlite,2,12000,10%,21600,2592,UPI
1333,1/25/2024,Asia,India,Gujarat,Ahmedabad,C333,Customer_333,Electronics,Inspiron 15,Dell,1,45000,10%,40500,4860,Credit Card
1334,1/8/2024,Asia,India,Delhi,New Delhi,C334,Customer_334,Furniture,OfficeDesk,Featherlite,3,45000,10%,121500,14580,Net Banking
1335,1/25/2024,Asia,India,Maharashtra,Mumbai,C335,Customer_335,Electronics,Inspiron 15,Dell,3,45000,5%,128250,15390,Net Banking
1336,1/9/2024,Asia,India,Delhi,New Delhi,C336,Customer_336,Furniture,ErgoChair,IKEA,3,55000,20%,132000,15840,Credit Card
1337,1/16/2024,Asia,India,Gujarat,Vadodara,C337,Customer_337,Furniture,ErgoChair,IKEA,1,45000,5%,42750,5130,Credit Card
1338,1/15/2024,Asia,India,Maharashtra,Mumbai,C338,Customer_338,Electronics,iPhone 15,Apple,3,55000,20%,132000,15840,UPI
1339,1/23/2024,Asia,India,Gujarat,Surat,C339,Customer_339,Electronics,Inspiron 15,Dell,1,55000,10%,49500,5940,Credit Card
1340,1/22/2024,Asia,India,Maharashtra,Mumbai,C340,Customer_340,Electronics,iPhone 15,Apple,4,8000,5%,30400,3648,UPI
1341,1/1/2024,Asia,India,Maharashtra,Mumbai,C341,Customer_341,Electronics,Inspiron 15,Dell,2,12000,5%,22800,2736,Cash
1342,1/12/2024,Asia,India,Gujarat,Surat,C342,Customer_342,Furniture,OfficeDesk,Featherlite,3,8000,20%,19200,2304,Credit Card
1343,1/24/2024,Asia,India,Maharashtra,Nagpur,C343,Customer_343,Furniture,ErgoChair,IKEA,5,55000,20%,220000,26400,Cash
1344,1/26/2024,Asia,India,Delhi,New Delhi,C344,Customer_344,Electronics,iPhone 15,Apple,1,45000,10%,40500,4860,UPI
1345,1/17/2024,Asia,India,Madhya Pradesh,Bhopal,C345,Customer_345,Furniture,OfficeDesk,Featherlite,2,8000,10%,14400,1728,Cash
1346,1/8/2024,Asia,India,Madhya Pradesh,Bhopal,C346,Customer_346,Electronics,Inspiron 15,Dell,1,45000,10%,40500,4860,UPI
1347,1/16/2024,Asia,India,Gujarat,Vadodara,C347,Customer_347,Furniture,OfficeDesk,Featherlite,5,12000,10%,54000,6480,Credit Card
1348,1/18/2024,Asia,India,Delhi,New Delhi,C348,Customer_348,Furniture,OfficeDesk,Featherlite,2,8000,5%,15200,1824,Net Banking
1349,1/30/2024,Asia,India,Delhi,Noida,C349,Customer_349,Electronics,Inspiron 15,Dell,2,8000,10%,14400,1728,Credit Card
1350,1/30/2024,Asia,India,Delhi,Noida,C350,Customer_350,Electronics,Inspiron 15,Dell,3,8000,20%,19200,2304,Cash
1351,1/25/2024,Asia,India,Gujarat,Surat,C351,Customer_351,Furniture,OfficeDesk,Featherlite,3,8000,5%,22800,2736,UPI
1352,1/24/2024,Asia,India,Madhya Pradesh,Bhopal,C352,Customer_352,Electronics,Inspiron 15,Dell,3,8000,20%,19200,2304,UPI
1353,1/27/2024,Asia,India,Madhya Pradesh,Bhopal,C353,Customer_353,Electronics,Inspiron 15,Dell,5,45000,10%,202500,24300,Cash
1354,1/6/2024,Asia,India,Gujarat,Vadodara,C354,Customer_354,Furniture,OfficeDesk,Featherlite,4,12000,5%,45600,5472,Net Banking
1355,1/23/2024,Asia,India,Madhya Pradesh,Jabalpur,C355,Customer_355,Electronics,Inspiron 15,Dell,2,12000,20%,19200,2304,UPI
1356,1/29/2024,Asia,India,Gujarat,Ahmedabad,C356,Customer_356,Furniture,OfficeDesk,Featherlite,5,55000,20%,220000,26400,Cash
1357,1/26/2024,Asia,India,Madhya Pradesh,Jabalpur,C357,Customer_357,Furniture,ErgoChair,IKEA,3,45000,20%,108000,12960,Net Banking
1358,1/17/2024,Asia,India,Madhya Pradesh,Gwalior,C358,Customer_358,Electronics,iPhone 15,Apple,4,12000,5%,45600,5472,UPI
1359,1/28/2024,Asia,India,Delhi,Noida,C359,Customer_359,Electronics,Inspiron 15,Dell,2,8000,20%,12800,1536,Cash
1360,1/18/2024,Asia,India,Maharashtra,Pune,C360,Customer_360,Furniture,ErgoChair,IKEA,2,8000,20%,12800,1536,Credit Card
1361,1/10/2024,Asia,India,Madhya Pradesh,Bhopal,C361,Customer_361,Electronics,Inspiron 15,Dell,2,12000,5%,22800,2736,Cash
1362,1/5/2024,Asia,India,Madhya Pradesh,Bhopal,C362,Customer_362,Furniture,ErgoChair,IKEA,1,45000,10%,40500,4860,UPI
1363,1/26/2024,Asia,India,Maharashtra,Nagpur,C363,Customer_363,Electronics,Inspiron 15,Dell,5,8000,10%,36000,4320,UPI
1364,1/18/2024,Asia,India,Maharashtra,Nagpur,C364,Customer_364,Electronics,iPhone 15,Apple,4,8000,5%,30400,3648,UPI
1365,1/6/2024,Asia,India,Madhya Pradesh,Bhopal,C365,Customer_365,Furniture,ErgoChair,IKEA,1,45000,20%,36000,4320,Cash
1366,1/24/2024,Asia,India,Delhi,Noida,C366,Customer_366,Electronics,iPhone 15,Apple,3,55000,20%,132000,15840,Net Banking
1367,1/5/2024,Asia,India,Gujarat,Vadodara,C367,Customer_367,Furniture,ErgoChair,IKEA,5,55000,20%,220000,26400,Cash
1368,1/9/2024,Asia,India,Madhya Pradesh,Bhopal,C368,Customer_368,Electronics,iPhone 15,Apple,3,12000,20%,28800,3456,Credit Card
1369,1/22/2024,Asia,India,Maharashtra,Nagpur,C369,Customer_369,Furniture,OfficeDesk,Featherlite,2,12000,5%,22800,2736,Cash
1370,1/14/2024,Asia,India,Gujarat,Ahmedabad,C370,Customer_370,Furniture,OfficeDesk,Featherlite,1,55000,5%,52250,6270,Net Banking
1371,1/5/2024,Asia,India,Maharashtra,Pune,C371,Customer_371,Electronics,Inspiron 15,Dell,2,12000,10%,21600,2592,Net Banking
1372,1/31/2024,Asia,India,Maharashtra,Pune,C372,Customer_372,Furniture,OfficeDesk,Featherlite,5,45000,20%,180000,21600,UPI
1373,1/3/2024,Asia,India,Madhya Pradesh,Bhopal,C373,Customer_373,Electronics,iPhone 15,Apple,3,8000,20%,19200,2304,Net Banking
1374,1/29/2024,Asia,India,Maharashtra,Pune,C374,Customer_374,Electronics,Inspiron 15,Dell,1,8000,5%,7600,912,Net Banking
